Timestamp,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Payload Data,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Geo-location Data,Proxy Information,Firewall Logs,IDS/IPS Alerts,Log Source,Cluster,Distance
2020-03-02 10:13:51,154.204.107.107,194.129.252.111,64017,5329,TCP,449,Data,DNS,"Consectetur fugiat tenetur rerum. Repellat sunt perferendis laborum harum.
Sint temporibus corrupti at occaecati. Vitae aperiam architecto. Tempore esse temporibus rem.",,82.42,Alert Triggered,Malware,Known Pattern A,Blocked,High,Yasmin Sastry,Mozilla/5.0 (Android 2.2.1; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,Segment C,"Bareilly, Bihar",,,Alert Data,Server,2,2.191125916181574
2021-01-30 23:53:26,56.219.39.171,61.99.169.190,2593,3821,TCP,158,Data,HTTP,Ut nostrum tempora aliquam animi reiciendis. Harum commodi eius illo aperiam quidem cumque. Ipsa nam vero aliquam consequuntur.,,65.9,,DDoS,Known Pattern A,Ignored,Low,Anika Lalla,Opera/9.36.(X11; Linux i686; zu-ZA) Presto/2.9.189 Version/12.00,Segment C,"Kozhikode, Odisha",,Log Data,Alert Data,Server,1,2.2771977611843566
2021-02-06 11:44:24,41.150.79.11,197.210.241.174,55710,64792,ICMP,322,Control,FTP,"Autem eligendi in minima iusto. Impedit illo ex vel pariatur odio. Delectus esse enim temporibus animi.
Voluptatum dicta cum. Dolore odit delectus perspiciatis repudiandae officia.",,6.69,Alert Triggered,DDoS,Known Pattern A,Ignored,High,Mahika Sem,"Mozilla/5.0 (Linux; Android 8.0.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/17.0.853.0 Safari/531.1",Segment C,"Dehri, Assam",,,Alert Data,Firewall,1,2.1355188116994634
2023-05-05 02:15:04,193.86.254.88,120.68.12.235,62437,65017,UDP,239,Data,FTP,"Provident nobis praesentium incidunt nostrum nisi. Sapiente ullam tempore reiciendis corporis.
Sapiente necessitatibus dolores.",,48.84,,Malware,Known Pattern A,Logged,High,Shayak Loke,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.1),Segment C,"Purnia, Jharkhand",,Log Data,,Server,1,2.3917424151955538
2022-10-12 07:33:55,197.200.124.123,178.163.53.209,60376,2645,ICMP,314,Data,FTP,"In a saepe fugit quae.
Deleniti et ullam minima sequi ducimus voluptatum.",IoC Detected,69.37,Alert Triggered,Intrusion,Known Pattern A,Ignored,Medium,Ishita Iyengar,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/36.0.887.0 Safari/531.2",Segment C,"Kavali, Sikkim",199.78.127.209,Log Data,,Server,1,2.2382598707629455
2021-11-22 09:58:32,90.79.212.68,170.173.212.79,1497,10542,TCP,69,Data,FTP,Enim sequi saepe eligendi aspernatur laudantium distinctio. Necessitatibus animi doloremque fugiat perferendis rem ut aut.,,70.86,,Intrusion,Known Pattern B,Ignored,Low,Vardaniya Taneja,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.1),Segment C,"Aligarh, Kerala",114.179.146.148,Log Data,Alert Data,Server,1,2.1467796502102816
2022-06-29 20:08:37,194.205.106.40,218.154.237.226,59581,2037,TCP,314,Control,FTP,"Distinctio minus aspernatur nostrum vel quam.
Deleniti tenetur quasi necessitatibus ipsa aperiam dolorem.",,65.58,,Intrusion,Known Pattern A,Ignored,Medium,Kiaan Gokhale,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/50.0.884.0 Safari/532.1",Segment C,"Rajkot, Telangana",184.248.131.92,Log Data,Alert Data,Server,1,2.2335756264141517
2023-07-20 05:27:24,170.32.92.156,197.223.223.93,61765,1225,ICMP,414,Data,DNS,Debitis excepturi aperiam ad. Quam blanditiis impedit vitae reiciendis. Ratione sapiente hic laudantium maxime.,,40.04,,Malware,Known Pattern A,Logged,Low,Madhav Srivastava,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.0),Segment C,"Ahmedabad, Mizoram",20.151.56.172,Log Data,Alert Data,Firewall,1,2.3497844378420294
2020-01-03 00:54:00,69.75.57.137,218.13.66.93,3915,64833,UDP,233,Control,FTP,Repellendus iste harum vero aut dolorum odit. Tempore fugit aliquid ducimus tempore.,,97.65,Alert Triggered,Malware,Known Pattern B,Logged,High,Oorja Kaur,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/9511-11-30 19:07:51 Firefox/13.0,Segment A,"Gangtok, Punjab",55.145.44.177,Log Data,,Server,1,2.3029311882012893
2022-01-17 20:07:36,143.62.1.110,199.95.136.222,2745,6113,ICMP,150,Control,FTP,Consectetur rem tempore consectetur pariatur. Iste labore omnis illo corporis ea ea. Suscipit minima dolorum.,,13.06,Alert Triggered,DDoS,Known Pattern A,Blocked,Medium,Ryan Chand,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/3.1),Segment B,"Bellary, Jharkhand",,Log Data,,Server,1,2.1920079915991684
2022-01-10 15:54:43,158.222.74.217,48.48.34.104,6245,64289,TCP,464,Data,FTP,"Ducimus ut saepe aut esse. Fugiat aspernatur quam iste. Dolorem eveniet corrupti nam tempora.
Quae delectus porro. Quidem aperiam vero laborum inventore nostrum quia. Illum numquam minima totam.",IoC Detected,64.63,,Intrusion,Known Pattern B,Logged,Low,Eva Agate,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_0 rv:4.0; te-IN) AppleWebKit/533.21.7 (KHTML, like Gecko) Version/5.1 Safari/533.21.7",Segment B,"Chinsurah, Arunachal Pradesh",185.214.112.106,,,Server,1,2.2018761094239947
2023-06-19 15:01:33,25.148.124.54,177.29.16.243,2025,60968,ICMP,460,Data,DNS,Velit maiores dolor maxime necessitatibus ipsum totam. Voluptates eos fuga nemo tempore provident. Saepe tenetur exercitationem sunt nisi ab.,IoC Detected,15.99,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Neysa Arora,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; ar-MR) AppleWebKit/535.30.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.30.7",Segment B,"Pali, Nagaland",,Log Data,Alert Data,Firewall,0,2.219799955060234
2023-08-12 09:31:55,54.133.23.66,160.21.150.38,64358,64731,UDP,268,Data,DNS,"Cumque quasi culpa vitae veniam quo vero. Reiciendis ex neque ratione soluta. Optio maiores expedita.
Aliquam occaecati magni.",IoC Detected,89.06,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Nishith Rao,Opera/9.56.(X11; Linux x86_64; ky-KG) Presto/2.9.164 Version/12.00,Segment B,"Kanpur, Telangana",,,Alert Data,Server,1,2.4467819951962797
2022-10-07 19:21:10,108.52.87.68,204.20.134.185,2753,58369,ICMP,96,Control,HTTP,Illum voluptates nulla fugit laboriosam ullam saepe quas.,IoC Detected,75.78,Alert Triggered,DDoS,Known Pattern A,Logged,High,Ishita Majumdar,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.0; Trident/4.1),Segment C,"Srinagar, Himachal Pradesh",,Log Data,Alert Data,Firewall,1,2.1705960535177975
2022-03-14 15:55:43,99.60.173.124,201.28.22.52,10326,64989,TCP,135,Control,FTP,Ullam reiciendis placeat eligendi officiis. Eaque maiores quas.,IoC Detected,70.48,,DDoS,Known Pattern A,Ignored,Medium,Abram Bhasin,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/29.0.802.0 Safari/534.2",Segment A,"Thrissur, Odisha",,Log Data,,Server,1,2.14192438810893
2020-07-01 07:11:22,137.145.156.131,11.89.226.164,62750,7035,ICMP,403,Control,HTTP,Ab cupiditate assumenda dolorum est nulla tempora. Incidunt ipsam laudantium minima magni quae voluptates. Culpa optio suscipit ab deleniti natus voluptate.,,70.3,Alert Triggered,Intrusion,Known Pattern B,Ignored,Medium,Anahi Mangat,Mozilla/5.0 (Android 4.4.3; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,Segment C,"Mango, Maharashtra",72.96.42.23,Log Data,,Server,1,2.1711492478243506
2022-04-22 12:47:34,39.11.212.242,32.241.106.111,6273,1601,TCP,415,Control,FTP,Voluptas ducimus porro distinctio quis molestias quisquam. Excepturi eum eaque. Eius eos minus quas. Doloribus illum laborum numquam eaque.,IoC Detected,17.75,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Arhaan Master,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/23.0.857.0 Safari/533.0",Segment A,"Phusro, Telangana",71.194.224.210,Log Data,,Firewall,1,2.1935344534893213
2020-02-16 11:38:47,100.129.32.226,199.11.65.2,59510,2800,UDP,173,Control,FTP,Maxime cum aliquam dolor porro quidem id. Beatae facere natus eos necessitatibus. Maiores repudiandae sed laudantium porro odio molestiae.,,47.83,Alert Triggered,DDoS,Known Pattern B,Blocked,High,Onkar Master,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4 rv:5.0; ff-SN) AppleWebKit/531.40.2 (KHTML, like Gecko) Version/5.1 Safari/531.40.2",Segment C,"Amaravati, Assam",13.231.130.161,,Alert Data,Server,1,2.2378406196567284
2020-10-20 14:44:51,192.195.137.32,34.203.49.169,61071,4506,UDP,207,Data,DNS,"Fuga repellat distinctio in distinctio nemo exercitationem. Quia adipisci culpa ex.
Quibusdam at dignissimos possimus vero nulla rerum. Sed dolorum placeat tempora porro voluptas.",IoC Detected,49.74,,DDoS,Known Pattern A,Logged,High,Nirvi Batra,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.0),Segment A,"Rajkot, Telangana",,,Alert Data,Firewall,1,2.216496277079127
2023-06-15 17:48:41,81.184.97.33,180.27.118.112,61620,3446,ICMP,477,Control,HTTP,Saepe eaque facere delectus. Ullam pariatur corporis quis eligendi at neque. Est odit quibusdam inventore modi fuga expedita in.,,64.96,Alert Triggered,Intrusion,Known Pattern B,Blocked,Low,Pari Baria,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.16.3 (KHTML, like Gecko) Version/4.0.2 Safari/535.16.3",Segment C,"Kollam, Chhattisgarh",204.236.21.13,Log Data,Alert Data,Server,2,2.182537187176832
2023-08-07 21:54:31,112.76.109.255,160.237.244.173,2477,62410,UDP,135,Data,HTTP,"Consectetur ducimus ipsum quisquam quo molestias dicta natus. Voluptates cum ut aspernatur quo dolor. Totam amet quis tenetur repudiandae.
Quidem assumenda temporibus ad.",,57.34,Alert Triggered,Intrusion,Known Pattern A,Blocked,High,Krish Barad,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/19.0.866.0 Safari/533.2",Segment B,"Shivpuri, Haryana",205.104.9.184,,,Firewall,1,2.3014468159548906
2023-08-23 06:23:39,165.92.23.204,199.45.225.156,57923,64476,UDP,424,Control,HTTP,Hic debitis ipsa doloribus. Magni deserunt libero quae reiciendis dicta in. Nostrum repellendus fugiat nulla sunt commodi fugiat id.,,32.26,,Intrusion,Known Pattern A,Blocked,Low,Indrajit Kata,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/3.0),Segment C,"Bhopal, Odisha",136.69.223.211,,,Firewall,1,2.2031272765590524
2022-06-24 06:58:35,168.139.244.98,90.164.182.164,4693,63556,TCP,362,Control,HTTP,Voluptatibus est maiores. Accusantium corrupti optio minus tempore amet. Unde cumque rerum temporibus voluptatum unde.,,26.86,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Advika Sheth,Opera/8.99.(X11; Linux x86_64; ia-FR) Presto/2.9.180 Version/11.00,Segment A,"Amravati, Mizoram",,Log Data,,Firewall,1,2.20822731739857
2022-07-22 06:27:28,37.6.235.175,7.248.102.144,59623,4878,UDP,135,Control,DNS,"Similique pariatur quisquam veritatis porro. Maxime dicta laudantium asperiores voluptas voluptatibus.
Nobis aspernatur accusamus distinctio eius.",IoC Detected,15.06,,Malware,Known Pattern A,Blocked,Low,Himmat Balakrishnan,Mozilla/5.0 (Windows CE; oc-FR; rv:1.9.2.20) Gecko/3701-10-19 08:40:12 Firefox/3.8,Segment B,"Kalyan-Dombivli, Andhra Pradesh",142.62.63.249,Log Data,Alert Data,Server,1,2.1814318043762575
2022-12-14 10:03:16,39.79.94.23,137.105.183.163,64793,2199,ICMP,77,Control,DNS,"Nostrum voluptate harum eum rem. Sit tempore repellendus. Nam magni magnam doloribus eum.
Ut deserunt animi debitis molestias quibusdam. Expedita sed cumque doloribus.",,45.65,,DDoS,Known Pattern B,Ignored,High,Ranbir Buch,"Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_6 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/10.3m4726.0 Mobile/31M528 Safari/533.1",Segment B,"Raebareli, Nagaland",,,Alert Data,Firewall,1,2.5064818351459346
2021-01-27 15:05:03,203.57.34.253,103.155.218.169,2678,58989,TCP,101,Data,DNS,"Nihil quod quidem magnam.
Unde distinctio sequi perferendis eaque nostrum magni. Corrupti dolores ex est.",,55.05,,Malware,Known Pattern B,Ignored,High,Aradhya Sinha,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/32.0.868.0 Safari/534.2",Segment C,"Malda, Punjab",,,Alert Data,Firewall,1,2.19141084773089
2023-03-17 07:56:07,205.149.182.160,156.44.78.76,61324,2057,TCP,143,Data,FTP,Non minus minima et aut. Accusantium vitae voluptatibus nisi quaerat excepturi quia. Facilis autem perspiciatis.,,20.13,,DDoS,Known Pattern B,Logged,Medium,Veer Date,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.32.1 (KHTML, like Gecko) Version/5.1 Safari/535.32.1",Segment C,"Ajmer, Chhattisgarh",68.143.4.249,,Alert Data,Firewall,1,2.345955591868731
2023-06-20 18:15:10,190.176.55.123,211.214.240.81,62981,62161,UDP,289,Data,HTTP,"Maxime nisi doloremque sit officiis molestiae minima corrupti. Consectetur dicta eveniet asperiores.
Iste quo fugit et quae qui. Explicabo blanditiis enim itaque maiores aperiam.",,93.64,,Malware,Known Pattern B,Logged,High,Sumer Keer,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/5.1),Segment B,"Anantapuram, Nagaland",,,Alert Data,Server,1,2.294348571141479
2023-03-15 12:31:32,92.143.45.78,145.186.45.90,62287,4901,TCP,337,Data,DNS,"Molestiae eius fuga. Debitis odit et sequi natus fuga officia. Quia iste optio occaecati aliquid.
Doloremque nostrum ipsam expedita delectus. Consequuntur facere deserunt a.",IoC Detected,24.96,Alert Triggered,Intrusion,Known Pattern A,Ignored,Low,Indrans Ramanathan,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.1),Segment B,"Visakhapatnam, Maharashtra",,Log Data,,Firewall,1,2.224285403390497
2022-02-15 01:37:27,201.182.184.58,136.5.75.150,2109,4891,TCP,132,Control,DNS,"Aliquam ipsam nisi quia sequi distinctio. Eos animi mollitia ipsum ducimus maiores.
Unde iusto porro non. Natus rem pariatur iusto odio iste fugit. Eveniet eius dicta saepe nostrum fugiat vero.",IoC Detected,71.52,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Inaaya  Sur,"Mozilla/5.0 (Linux; Android 2.0) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/17.0.898.0 Safari/532.0",Segment C,"Ambarnath, Bihar",18.131.58.26,,Alert Data,Server,1,2.2696865881615973
2023-04-08 12:14:42,162.127.11.97,43.180.119.240,65439,52692,UDP,151,Control,DNS,"Nisi rem eum reiciendis nisi illum quaerat.
Blanditiis cum ad nesciunt ipsum. Soluta molestiae qui quis illo assumenda earum maxime.
Architecto quas dolore est. Impedit incidunt alias distinctio.",IoC Detected,86.32,Alert Triggered,DDoS,Known Pattern B,Logged,Low,Rasha Dass,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2932-09-14 02:21:09 Firefox/3.8,Segment B,"Panihati, Bihar",172.89.167.115,,,Server,1,2.140628462195434
2021-04-22 03:37:25,141.225.133.202,163.78.16.220,4086,2384,UDP,295,Control,FTP,Culpa ratione aspernatur necessitatibus. Animi quibusdam nam esse quae modi. Eos tenetur id dolores doloribus nisi numquam.,,66.55,Alert Triggered,Malware,Known Pattern A,Blocked,High,Divit Venkataraman,Opera/8.15.(X11; Linux x86_64; ia-FR) Presto/2.9.183 Version/11.00,Segment B,"Guna, Uttar Pradesh",,Log Data,Alert Data,Server,1,2.2356515979314353
2023-05-31 15:57:03,138.57.56.182,209.47.76.25,7037,65038,ICMP,237,Data,DNS,"Praesentium harum ex aliquid veritatis non enim. Ipsa eius consequatur cum suscipit.
Molestias neque nulla. Ipsa numquam dolor impedit ipsa et incidunt. Hic odit dicta non earum.",,65.1,Alert Triggered,Intrusion,Known Pattern A,Blocked,Medium,Suhana Vala,Mozilla/5.0 (Android 3.2.6; Mobile; rv:14.0) Gecko/14.0 Firefox/14.0,Segment A,"Vijayanagaram, Goa",,Log Data,,Server,1,2.2034272442605536
2021-06-13 00:49:48,198.224.49.204,18.87.87.104,1772,2410,ICMP,462,Data,HTTP,Excepturi expedita quos veniam laborum. Inventore maiores sit. Earum ipsam ducimus ut quasi illum. Nostrum quas soluta ipsam esse sed.,IoC Detected,16.77,Alert Triggered,Intrusion,Known Pattern B,Logged,High,Madhav Sunder,Opera/8.32.(Windows NT 6.1; pap-CW) Presto/2.9.169 Version/12.00,Segment C,"Visakhapatnam, Arunachal Pradesh",113.219.221.152,,,Firewall,0,2.3151305637595967
2020-02-18 00:02:41,188.162.41.10,153.139.180.35,6210,64039,ICMP,236,Data,HTTP,Cumque reiciendis nam illo similique. Voluptatibus excepturi repudiandae suscipit ducimus sequi. Impedit ratione esse cum recusandae omnis alias.,,29.41,,DDoS,Known Pattern A,Logged,High,Alisha Chawla,Mozilla/5.0 (Android 9; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,Segment A,"Rampur, Gujarat",,Log Data,Alert Data,Server,1,2.1899065425550557
2022-05-31 06:01:12,197.118.240.26,144.14.216.53,65366,60766,ICMP,326,Control,HTTP,Perspiciatis expedita vel molestiae nam. Corporis at cupiditate consequuntur quibusdam minus vitae. Esse fugiat est repudiandae. Hic iusto itaque ducimus natus expedita.,IoC Detected,62.92,Alert Triggered,DDoS,Known Pattern B,Ignored,High,Sana Balan,Opera/9.39.(Windows CE; tr-TR) Presto/2.9.161 Version/10.00,Segment C,"Jalna, Assam",23.111.225.86,Log Data,,Server,1,2.3372837369231316
2023-10-11 00:10:22,185.211.171.73,134.88.30.62,1990,61431,TCP,79,Data,HTTP,"Tempora omnis laboriosam qui doloribus. Quae earum blanditiis sequi. Iure praesentium qui at.
Qui vel repellendus. Aliquam fugit labore mollitia sint maiores.",IoC Detected,49.15,Alert Triggered,Malware,Known Pattern B,Logged,Low,Ojas Mani,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),Segment B,"Madhyamgram, Nagaland",,,,Firewall,1,2.317522742127257
2020-06-12 01:00:22,92.68.212.164,142.136.174.19,64553,7935,ICMP,179,Control,HTTP,"Doloremque iure natus cum similique quam sit. Libero fugiat eveniet iste nemo.
Cumque rerum eius numquam. Alias ad possimus.",IoC Detected,33.19,Alert Triggered,Malware,Known Pattern B,Ignored,Medium,Myra Buch,Mozilla/5.0 (Windows NT 6.0; sa-IN; rv:1.9.1.20) Gecko/5509-10-21 22:50:41 Firefox/3.6.16,Segment B,"Ongole, Gujarat",174.184.173.56,,Alert Data,Server,1,2.247683850100896
2022-10-31 16:47:25,27.163.86.221,207.133.17.8,1047,62356,TCP,362,Data,DNS,Animi at doloribus magni laboriosam quos voluptatum eos. Perferendis eos aut est iure. Rem exercitationem pariatur ducimus laboriosam.,IoC Detected,84.91,Alert Triggered,Malware,Known Pattern B,Blocked,High,Neysa Gala,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/43.0.846.0 Safari/535.2",Segment A,"Agartala, Chhattisgarh",,Log Data,Alert Data,Server,1,2.298933632152164
2023-05-01 06:46:45,109.187.5.246,68.106.16.161,6666,2360,UDP,326,Data,FTP,Provident error magnam doloribus minus autem. Praesentium nam harum facere necessitatibus. Architecto excepturi eius earum placeat possimus blanditiis.,IoC Detected,0.23,,Intrusion,Known Pattern A,Logged,High,Ivana Chander,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/19.0.869.0 Safari/535.1",Segment B,"Jalandhar, Chhattisgarh",,Log Data,Alert Data,Server,1,2.142607420042336
2020-04-24 20:30:59,191.250.64.2,96.175.175.193,64408,53772,ICMP,104,Control,HTTP,"Soluta est odit sunt quidem quas perferendis. Possimus atque quisquam esse.
Quas doloremque aperiam. Dolorem maiores omnis. Magnam vitae nihil.",,19.28,,Intrusion,Known Pattern A,Ignored,Low,Rati Ram,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; ur-PK) AppleWebKit/532.11.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.11.6",Segment A,"Latur, Mizoram",206.88.204.2,,Alert Data,Firewall,1,2.151802353992904
2020-02-26 11:46:54,120.187.68.51,97.44.7.214,64566,59811,TCP,433,Data,HTTP,"Ipsa ab reiciendis veniam esse eveniet nesciunt amet. Fuga sunt nulla quia.
Sunt dolor iste sed illo dolore culpa. Omnis esse quidem facilis pariatur ratione. Deleniti maxime ipsum harum animi velit.",IoC Detected,32.52,,DDoS,Known Pattern A,Logged,Medium,Ira Kapoor,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) CriOS/56.0.878.0 Mobile/97G777 Safari/536.2",Segment C,"Srinagar, Manipur",,,Alert Data,Firewall,2,2.156646305334398
2022-05-05 04:38:19,103.123.50.236,12.186.255.141,57047,64134,ICMP,103,Control,FTP,"Impedit maiores excepturi. Quis ullam asperiores assumenda sequi.
Facere eos accusamus dolor laborum. Sed nihil dignissimos. Corporis excepturi recusandae maiores dolorem unde.",IoC Detected,82.31,Alert Triggered,DDoS,Known Pattern A,Logged,Low,Himmat Rao,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; vi-VN) AppleWebKit/532.10.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6532.10.5",Segment C,"Rewa, Goa",157.155.54.178,,Alert Data,Server,1,2.228286093177797
2022-02-09 22:46:50,22.85.139.15,140.151.211.82,3570,4978,TCP,417,Data,DNS,"Doloremque eveniet iusto.
Recusandae ullam harum autem architecto. Aliquid quas adipisci.
Quas ipsum dolore dolores.",,42.55,Alert Triggered,DDoS,Known Pattern B,Logged,Medium,Arnav Dar,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/35.0.813.0 Safari/531.1",Segment B,"Raichur, Nagaland",,,,Firewall,1,2.1579915580455915
2021-04-01 06:18:04,206.8.117.137,222.188.172.172,33083,1547,UDP,1448,Control,FTP,"Quas nesciunt consequatur et nesciunt fugit adipisci similique. Accusantium corporis at enim ipsam ratione.
Vitae libero impedit nesciunt veniam. Tenetur molestiae animi vero tempore in sunt.",IoC Detected,40.78,Alert Triggered,Intrusion,Known Pattern A,Logged,High,Anahi Kannan,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sr-ME) AppleWebKit/531.30.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6531.30.6",Segment C,"Bhind, Madhya Pradesh",,Log Data,,Server,0,2.1376146107488507
2022-03-17 12:32:16,149.46.211.219,62.75.28.249,58709,2951,TCP,227,Data,DNS,Accusantium repellat esse vitae quaerat tenetur. Modi laudantium fugit amet in porro.,,96.07,,DDoS,Known Pattern A,Ignored,Medium,Yakshit Wadhwa,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),Segment C,"Bhiwandi, Maharashtra",55.149.98.92,,Alert Data,Firewall,1,2.1828912324918663
